PEST_Code,Model,Scenario,Date,Label,Description
PEST_20201006_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed50,20201006,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting the GHB elevations (they were negative rather than positive) and adjusting the well date cut-off"
PEST_20201006_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed150,20201006,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201006_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0,20201006,"layers_GHB_sea_septic_DRN0_PEST_wellAdjust","correcting errors in the GHB & adding extra wells"
PEST_20201007_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed50,20201007,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting errors in the GHB & adding extra wells"
PEST_20201007_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed150,20201007,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting errors in the GHB & adding extra wells"
PEST_20201008_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_RIVtest,20201008,"layers_GHB_sea_septic_DRN0_RIVtest_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201008_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_RIVtest,20201008,"layers_GHB_sea_septic_DRN0_RIVtest_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201014_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20201014,"layers_GHB_sea_septic_DRN0_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201015_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0,20201015,"layers_GHB_sea_septic_DRN0_PEST","correcting errors in the GHB & adding extra wells"
PEST_20201015_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed50,20201015,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201015_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed150,20201015,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20201016_Niantic_a, Niantic, layers_GHB_sea_septic_DRN0,20201016,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20201016_Niantic500_b, Niantic500, layers_GHB_sea_septic_DRN0,20201016,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20201016_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0,20201016,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20201019_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed50,20201019,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting errors in the GHB & adding extra wells"
PEST_20201019_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed150,20201019,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting errors in the GHB & adding extra wells"
PEST_20201119_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20201119,"layers_GHB_sea_septic_DRN0_PEST","well values were from WY 1990 to WY 2018 instead of WY2019 by mistake, rerunning with 1 more year of well data"
PEST_20201120_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20201120,"layers_GHB_sea_septic_DRN0_PEST","well values were from WY 1990 to WY 2018 instead of WY2019 by mistake, rerunning with 1 more year of well data"
PEST_20201120_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0,20201120,"layers_GHB_sea_septic_DRN0_PEST","well values were from WY 1990 to WY 2018 instead of WY2019 by mistake, rerunning with 1 more year of well data, adding a 6 year minimum of well data"
PEST_20201120_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0,20201120,"layers_GHB_sea_septic_DRN0_PEST","well values were from WY 1990 to WY 2018 instead of WY2019 by mistake, rerunning with 1 more year of well data, adding a 6 year minimum of well data"
PEST_20201124_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0,20201124,"layers_GHB_sea_septic_DRN0_PEST","adjusting the period of analysis for gw wells"
PEST_20201124_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0,20201124,"layers_GHB_sea_septic_DRN0_PEST","adjusting the period of analysis for gw wells"
PEST_20210104_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20210104,"layers_GHB_sea_septic_DRN0_PEST_ImpRecharge","well values were from WY 1990 to WY 2018 instead of WY2019 by mistake, rerunning with 1 more year of well data, adding a 6 year minimum of well data"PEST_20210111_CoastalCT_a, CoastalCT, layers_GHB_sea_septic,20210111,"layers_GHB_sea_septic_PEST_ImpRecharge2","dropped 2 wells near a reservoir, adding in a impervious cover scaler"
PEST_20210111_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20210111,"layers_GHB_sea_septic_DRN0_PEST_ImpRecharge2","dropped 2 wells near a reservoir, adding in a impervious cover scaler"
PEST_20210112_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20210112,"layers_GHB_sea_septic_DRN0_PEST","adding in a impervious cover scaler"
PEST_20210113_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20210113,"layers_GHB_sea_septic_DRN0_PEST","adding in a impervious cover scaler, dropping 2 wells adjacent to an elevated reservoir"
PEST_20210114_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0,20210114,"layers_GHB_sea_septic_DRN0_PEST","adding an impervious cover scaler for recharge and dropping 2 wells that are adjacent to a reservoir"
PEST_20210114_Niantic_b, Niantic, layers_GHB_sea_septic_DRN0,20210114,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20210114_Niantic500_c, Niantic500, layers_GHB_sea_septic_DRN0,20210114,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20210114_Niantic250_d, Niantic250, layers_GHB_sea_septic_DRN0,20210114,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20210223_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_SFR,20210223,"layers_GHB_sea_septic_SFR_PEST","testing calibration with SFR package"
PEST_20210223_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_SFR,20210223,"layers_GHB_sea_septic_SFR_PEST","adding in a impervious cover scaler, dropping 2 wells adjacent to an elevated reservoir"
PEST_20210224_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_SFR,20210224,"layers_GHB_sea_septic_SFR_PEST","testing calibration of SFR model"
PEST_20210224_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_SFR,20210224,"layers_GHB_sea_septic_SFR_PEST","testing calibration of SFR model"
PEST_20210224_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_SFR,20210224,"layers_GHB_sea_septic_SFR_PEST","testing calibration of the SFR model"
PEST_20210224_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_SFR,20210224,"layers_GHB_sea_septic_SFR_PEST","testing calibration of SFR model"
PEST_20210224_CoastalCT_e, CoastalCT, layers_GHB_sea_septic_SFR,20210224,"layers_GHB_sea_septic_SFR_PEST","SFR Calibration"
PEST_20210225_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_SFR,20210225,"layers_GHB_sea_septic_SFR_PEST","testing SFR calibration"
PEST_20210225_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_SFR_DRN0,20210225,"layers_GHB_sea_septic_SFR_DRN0_PEST","testing SFR calibration"
PEST_20210302_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_SFR_DRN0,20210302,"layers_GHB_sea_septic_SFR_DRN0_PEST","with SFR package"
